,s_1,s_2,Exp,pid,success,adj_nr
63,-9.884985817590938,-2.2054307922058536,63,32058,0,63
64,-9.912043842131286,-1.466709575861023,64,32058,1,64
65,8.569141923448939,3.429961324708712,65,32058,0,65
66,6.380722554371243,8.88667823990091,66,32058,0,66
67,-1.814698136548003,-8.158077981078355,67,32058,0,67
68,5.035784572555578,4.279340040501019,68,32058,0,68
69,-4.45716633581124,2.505822129690321,69,32058,1,69
70,1.319594632302195,3.233615999372452,70,32058,1,70
71,-6.263033536796776,-3.168149059895824,71,32058,0,71
72,-5.436232020538824,-3.3303820097157484,72,32058,0,72
73,6.971366052951431,-7.675258743139079,73,32058,0,73
74,-4.879098762559131,4.24330196332177,74,32058,0,74
75,-0.1031572488720282,-7.402302434613901,75,32058,0,75
76,1.0419096754853443,5.615759045461209,76,32058,1,76
77,-2.6449315255198025,0.3489838566595864,77,32058,1,77
78,-9.403571271562551,-6.988663104204913,78,32058,0,78
79,3.615973540107412,-5.042525420838533,79,32058,0,79
80,-9.919864406634131,8.773957630739648,80,32058,0,80
81,-1.1248669956872384,6.317147649758784,81,32058,1,81
82,-4.418363898058604,-9.441650868818869,82,32058,0,82
83,-4.760375107720847,-6.392532027529563,83,32058,0,83
84,-6.943364971104815,9.27267270708446,84,32058,0,84
85,-0.2542883577749215,-2.2162008486138163,85,32058,1,85
86,-7.742440137364936,1.8168042916284384,86,32058,0,86
87,0.8836677858747404,-6.2725700746667945,87,32058,1,87
88,-1.4654835771738224,9.014286063609369,88,32058,1,88
89,8.387413696843847,-3.2562737103290136,89,32058,0,89
90,-0.7953469573671779,-7.790697879102863,90,32058,0,90
91,1.6420219157738565,3.012547572504671,91,32058,1,91
92,-8.08878125533697,-0.7229460957572762,92,32058,1,92
93,-6.199503831723292,4.403082179496533,93,32058,0,93
94,-8.751690838230243,-4.612569351718299,94,32058,0,94
95,-7.52942567527684,-1.3494007953843283,95,32058,1,95
96,1.4188326658223185,1.327173392319299,96,32058,1,96
97,-1.3157244544698248,8.734168462282312,97,32058,1,97
98,0.5394139183920466,-9.562395669559857,98,32058,1,98
99,7.681726475849423,-1.9040446580499548,99,32058,0,99
100,1.7901245101135324,4.291438533492723,100,32058,1,100
101,3.697684805730974,-5.615058201518615,101,32058,0,101
102,-0.4051469452521505,-9.73600688386561,102,32058,0,102
103,9.441065088129587,9.153183951437216,103,32058,0,103
104,-0.6900864644177069,-1.9411171725323333,104,32058,1,104
105,0.5674266875549421,9.47228267021694,105,32058,1,105
106,-4.282568404134899,-6.707894840030093,106,32058,0,106
107,0.5158830939907233,-0.0311682506950088,107,32058,0,107
108,-3.2376434602055992,4.091634297812057,108,32058,0,108
109,8.92298423492916,-7.962655365745177,109,32058,0,109
110,-5.407480308845766,8.866295466092538,110,32058,0,110
111,-8.37983186733351,9.062181683771914,111,32058,0,111
112,-0.7635974046236065,-1.1120011821511395,112,32058,1,112
113,-9.103083291964682,8.642516995997568,113,32058,0,113
114,-1.1953415360996864,2.604435955450315,114,32058,1,114
115,7.546873020366888,7.228768080394797,115,32058,0,115
116,-6.72815827587298,4.479603856781376,116,32058,0,116
117,-6.382691854085012,7.140180415163414,117,32058,0,117
118,-5.927873812419788,-8.27795225931485,118,32058,0,118
119,2.508908571443872,6.720856942858802,119,32058,0,119
120,-3.545552366206981,-0.4950824086210836,120,32058,1,120
121,0.9857185202192476,-3.5214700843384383,121,32058,1,121
122,0.0656102293355793,3.539917146910112,122,32058,0,122
123,0.312101019193598,6.400953084858404,123,32058,0,123
124,7.269171882454177,-3.7955828504055633,124,32058,0,124
125,-3.367293251535683,-0.6260139660659743,125,32058,1,125
126,0.6587129218256127,1.231735245078987,126,32058,1,126
127,-7.92532657715541,1.703988658475847,127,32058,0,127
128,6.233538571505708,-5.153185156062849,128,32058,0,128
129,5.1371336554454174,8.666994982510438,129,32058,0,129
130,6.733938382805093,1.587985239401906,130,32058,1,130
131,3.5373932634764227,6.058935529806039,131,32058,0,131
132,-2.1709504471747643,-1.5109416018577235,132,32058,1,132
133,8.234927896134451,2.6957092177864688,133,32058,0,133
134,1.2156004945093244,-5.092562077968141,134,32058,0,134
135,-1.525130917816513,-8.287457568921697,135,32058,0,135
136,4.784309198311165,0.7769761159078357,136,32058,1,136
137,-3.900972551018935,-1.934256949787482,137,32058,1,137
138,0.4583206032128437,-4.178460448492598,138,32058,1,138
139,5.085129348151462,9.254957934906525,139,32058,0,139
140,8.919509771795845,-0.460982651126848,140,32058,1,140
141,2.95681530006852,-8.448276657234885,141,32058,0,141
142,2.8403895709684868,-3.4883361081511417,142,32058,0,142
143,9.298969240046713,-2.3869795365894,143,32058,0,143
144,-8.021132733072749,-5.742827320359469,144,32058,0,144
145,-8.435507679055053,-7.186540201699976,145,32058,0,145
146,-3.578588601518456,-6.414406831435211,146,32058,0,146
147,-2.5113973409525414,8.966929204913669,147,32058,0,147
148,7.980124765517917,-3.025244560676061,148,32058,0,148
149,4.392262439990798,-6.949443644344616,149,32058,0,149
150,-3.5383622217074078,-7.957038801012468,150,32058,0,150
151,-5.980690998328271,-3.8289274370036193,151,32058,0,151
152,-5.111957822209656,3.30641620040803,152,32058,0,152
153,0.4364923513375949,6.911009626406425,153,32058,1,153
154,-0.5563764540106657,-0.9741260702467348,154,32058,1,154
155,-1.6095408462299243,0.5195785798985142,155,32058,1,155
156,9.164810799863124,9.99119443626974,156,32058,0,156
157,-1.845837246525168,-8.526091843321845,157,32058,0,157
158,-8.348009176617392,3.488851379189878,158,32058,0,158
159,-8.894849332887183,9.22484711378479,159,32058,0,159
160,1.8811152367402144,5.0280006793019965,160,32058,0,160
161,-1.7559597780813547,-0.1835512248849564,161,32058,1,161
162,-0.2379562590604678,4.6316750590655005,162,32058,1,162
163,-0.2224910572678027,-6.666564395100445,163,32058,1,163
164,2.1571367596778543,3.583007908417935,164,32058,1,164
165,0.8216146818528607,2.939519855736158,165,32058,1,165
166,-5.834448914409192,-7.242026463321862,166,32058,0,166
167,9.625271061334452,6.958244330008213,167,32058,0,167
168,-1.6498289864937572,1.215098359449037,168,32058,1,168
169,-3.476979454895053,4.627497846303861,169,32058,0,169
170,3.5619320999065422,-7.252823000796957,170,32058,0,170
171,5.885988868195177,2.982639865395873,171,32058,0,171
172,2.0644394482892885,6.150412023460554,172,32058,1,172
173,-1.1477803888505846,-6.406364430440206,173,32058,0,173
174,4.5364657096305,-1.0176249047329833,174,32058,1,174
175,8.289366849328431,-0.7276479445662076,175,32058,1,175
176,2.6898001677677126,1.1363233179909145,176,32058,1,176
177,7.139294477483702,-4.236634937714725,177,32058,0,177
178,4.2503898881298525,-5.9689595219437175,178,32058,0,178
179,-2.556187058848152,6.738689887582851,179,32058,0,179
180,-8.96012095602353,-8.546886362072957,180,32058,0,180
181,-3.1602927354061823,5.781753167443933,181,32058,0,181
182,1.6681937541577003,-8.54622075786262,182,32058,0,182
183,0.3934256954789745,-2.8045769439665573,183,32058,1,183
184,9.764186238809833,-4.603362205756949,184,32058,0,184
185,-3.1188821633843826,7.234564166642386,185,32058,0,185
186,-2.589257847011255,6.3159192797388,186,32058,0,186
187,-1.64757411438851,4.906236169646846,187,32058,1,187
188,-7.889816799781146,3.205769969619876,188,32058,0,188
189,7.1868542311671,1.6793590906746267,189,32058,1,189
190,-6.16759358745326,0.0210262831399372,190,32058,0,190
191,-3.8069116780811214,-7.898593023754802,191,32058,0,191
192,-5.964006470591809,4.309999456941032,192,32058,0,192
193,5.802054539081903,-7.251811744003809,193,32058,0,193
194,3.032792174033931,-6.783172161021563,194,32058,0,194
195,3.9900208481047663,6.210977354528215,195,32058,0,195
196,-8.976549932953791,8.324213177583474,196,32058,0,196
197,2.056943924195016,0.5681722111440237,197,32058,1,197
198,3.1332389171514343,1.2835816188914588,198,32058,1,198
199,3.310469653941944,5.94402950888405,199,32058,1,199
200,-1.0948958058337173,9.025665301947452,200,32058,0,200
201,-2.622095933363755,-4.028500727795246,201,32058,1,201
202,-6.390860559593601,-5.120151526672602,202,32058,0,202
203,-2.401529136819036,6.706862055298991,203,32058,1,203
204,-8.065164035920073,0.2701823323221042,204,32058,0,204
205,-7.914992183028124,-0.8754274185795943,205,32058,1,205
206,-7.571956519901743,-3.3990774263374384,206,32058,0,206
207,-8.463117773045665,7.874109834543766,207,32058,0,207
208,1.3181624328289685,-9.910930114952862,208,32058,0,208
209,8.956539789559837,0.9633941782375732,209,32058,1,209
210,-8.509526296192348,-9.548535803541348,210,32058,0,210
211,-1.6384891445465666,6.877112836903269,211,32058,0,211
212,9.517751765241336,-2.4193974047602174,212,32058,0,212
213,7.135244099823243,2.4765041130488274,213,32058,0,213
214,8.936781813376097,-9.999222377649616,214,32058,0,214
215,-9.103127779793947,-9.437826109640778,215,32058,0,215
216,0.1164440131235196,9.235749702595406,216,32058,0,216
217,2.2727427753459946,0.3883511892150171,217,32058,1,217
218,-5.0443035400353065,4.216393999371267,218,32058,0,218
219,-5.302356564321262,2.037779976354692,219,32058,1,219
220,9.75888542743462,8.724830725911087,220,32058,0,220
221,3.810489285549672,6.652766134493529,221,32058,0,221
222,3.761550039230581,-7.367313990706402,222,32058,0,222
223,7.654482807379566,8.796656348659283,223,32058,0,223
224,-2.71521549352058,1.2450215198480556,224,32058,1,224
225,1.5418317738968632,9.145260043380429,225,32058,1,225
226,5.022055494609043,-9.160417683849516,226,32058,0,226
227,8.739175551310822,6.068206554639566,227,32058,0,227
228,3.5915807361032765,-3.221893332456476,228,32058,1,228
229,-5.469183126927508,-3.292377809385425,229,32058,0,229
230,-4.4204772839907,-8.082974004506235,230,32058,0,230
231,-4.953217721244623,6.930036439354577,231,32058,0,231
232,-7.159269287685348,5.627522875612439,232,32058,0,232
233,9.27608364256881,-0.6921391124556067,233,32058,1,233
234,9.679292762229764,-9.678481383023469,234,32058,0,234
235,-5.748456779717173,6.5336757783512205,235,32058,0,235
236,-6.83571690379509,-0.3323740325918489,236,32058,0,236
237,3.598016939928817,-4.909445888741457,237,32058,0,237
238,-9.426373215118652,-5.199345900955034,238,32058,0,238
239,-5.975427748098021,2.920341189604759,239,32058,0,239
240,9.008769160619352,-4.0457740072383785,240,32058,0,240
241,2.504283382919514,-4.5871782074369065,241,32058,0,241
242,-5.416518271957839,-0.4063141116191566,242,32058,0,242
243,8.068645060394406,1.8675286979219656,243,32058,1,243
244,8.917047370435558,6.062831675366219,244,32058,0,244
245,8.032729599202494,3.4220992836345303,245,32058,0,245
246,-5.136084242587455,9.10360228627195,246,32058,0,246
247,6.119612420722596,-3.9791177163746223,247,32058,0,247
248,2.4820893735675664,-2.905796643372756,248,32058,1,248
249,9.073698359083348,2.891820282539557,249,32058,0,249
250,-7.296526246183905,0.1414493125355314,250,32058,0,250
251,-8.17298772002414,7.537104083632133,251,32058,0,251
252,1.379525276328362,2.50807205808788,252,32058,1,252
253,-0.4602218986065036,8.536570325170821,253,32058,1,253
254,2.531418951023374,6.692256027867771,254,32058,1,254
255,-5.270729726302212,7.570779364714482,255,32058,0,255
256,-6.489772309420983,5.481331199470256,256,32058,0,256
257,2.353278448916731,0.1164971358774806,257,32058,0,257
258,7.280828099571146,-9.945702137398504,258,32058,0,258
259,-6.644535250721417,-2.8131575888102773,259,32058,0,259
260,-4.5237648794469365,-5.037205158329476,260,32058,0,260
261,4.109723245026508,1.2872976733539296,261,32058,1,261
262,-3.183103631228244,-1.3450357897879268,262,32058,1,262
263,2.679523404269368,6.812317702622572,263,32058,1,263
264,-0.6117753439440676,-9.248891322710763,264,32058,1,264
265,-2.851111375599176,-0.8555846031641998,265,32058,1,265
266,7.097511696994729,5.168310330353661,266,32058,0,266
267,7.9826249164249745,-3.3746023768172506,267,32058,0,267
268,-9.256887038135853,-4.275509777481606,268,32058,0,268
269,-3.745156831796919,-9.947189698638164,269,32058,0,269
270,1.6168866599585758,-8.85354976578421,270,32058,0,270
271,-4.133040117413184,9.410400073173864,271,32058,0,271
272,2.638086596148934,-9.900649252578512,272,32058,0,272
273,-3.959738000375221,-2.349352562892424,273,32058,1,273
274,-9.441164776806382,-4.3126703916545095,274,32058,0,274
275,0.2821402112382323,-1.2578700336144664,275,32058,0,275
276,9.299520721727053,5.3750233562969125,276,32058,0,276
277,8.141754904588232,2.900639253929441,277,32058,0,277
278,-7.025054610596717,-0.3978501068956568,278,32058,0,278
279,6.16207411194728,8.77534289714125,279,32058,0,279
280,-1.8539297046652048,0.3460056192071974,280,32058,0,280
281,-1.1467488740203269,9.755443012319764,281,32058,1,281
282,6.395865741964663,6.096351910537944,282,32058,0,282
283,-8.493289642762461,-7.45082551824797,283,32058,0,283
284,4.550583414385166,1.1320371928299622,284,32058,1,284
285,-7.178308401134337,-9.908190649927237,285,32058,0,285
286,-1.5179794495742875,8.016479929660676,286,32058,0,286
287,-5.124483869315426,-1.8765846671942583,287,32058,1,287
288,5.00247369181804,-8.087067426337317,288,32058,0,288
289,6.468247809346735,2.0011637290196145,289,32058,1,289
290,8.565986411188401,-4.536355965481079,290,32058,0,290
291,-1.3076642558502414,2.2739548074919984,291,32058,1,291
292,1.823561100439914,-3.718388754535871,292,32058,1,292
293,3.0069495219858826,-3.534419544158207,293,32058,0,293
294,7.941133305055239,-5.155667700274167,294,32058,0,294
295,-1.2561790334680154,9.57718210470184,295,32058,0,295
296,-1.054706518417527,4.676189030379431,296,32058,1,296
297,-6.495078187034114,-7.663571961399538,297,32058,0,297
298,-9.339201289912529,4.931417844627198,298,32058,0,298
299,3.0433565857658085,-0.2775598525131393,299,32058,0,299
300,0.9024274998253574,-3.512330697969393,300,32058,1,300
301,3.29293932864071,-8.330823439845314,301,32058,0,301
302,-3.2019421616460413,3.293894292259097,302,32058,1,302
303,9.970298703221111,7.338667494580406,303,32058,0,303
304,-4.630126552231719,-8.176110208325023,304,32058,0,304
305,7.2308800332978755,-7.255441339526305,305,32058,0,305
306,8.169318092898749,-4.623963591658726,306,32058,0,306
307,-4.066752508968965,3.259108196830095,307,32058,0,307
308,2.9479156541700355,2.8016399520121364,308,32058,1,308
309,0.7452318565923122,-2.7802925361470665,309,32058,1,309
310,3.407049118350649,4.421802350456908,310,32058,0,310
311,4.270079980661059,-1.6253065293925406,311,32058,1,311
312,-0.4616818249430849,-3.923659463931692,312,32058,1,312
313,-4.213896388780302,5.661285512402243,313,32058,0,313
314,9.52830598281176,6.196745084927542,314,32058,0,314
315,2.8978130228326897,6.034245217084678,315,32058,0,315
316,-3.170724515115495,8.821723884270906,316,32058,0,316
317,7.180161603221549,5.48845506047825,317,32058,0,317
318,4.157212386510867,3.806366266244247,318,32058,0,318
319,-5.401617752666679,5.918408626457914,319,32058,0,319
320,6.589153562027416,-7.587179399418879,320,32058,0,320
321,3.0656655135402,-6.442261372762683,321,32058,0,321
322,-6.191173749393091,-5.754299663209914,322,32058,0,322
323,2.7607463502165395,5.558350741008969,323,32058,0,323
324,3.5675143775203715,-6.730385532819212,324,32058,0,324
325,0.7667784562774784,-7.893024055755391,325,32058,1,325
326,0.2247854603218808,-1.290155234248644,326,32058,0,326
327,0.4882685226745753,6.099315667702076,327,32058,1,327
328,-0.8646076172171107,7.222230631372483,328,32058,0,328
329,-4.607637430689988,8.504034496218154,329,32058,0,329
330,-2.061740000537511,3.6089138277037662,330,32058,1,330
331,-1.268330162764249,-2.3819779436420108,331,32058,1,331
332,-1.748483074414862,-9.593475255653468,332,32058,1,332
333,2.6021186365249527,-8.819708766185014,333,32058,0,333
334,0.4449229247812702,-5.595493424941369,334,32058,1,334
335,5.844169917896533,5.696475479721464,335,32058,0,335
336,7.353659905750291,-4.553095977645718,336,32058,0,336
337,-8.782393853449511,5.617345562855629,337,32058,0,337
338,5.391761002341697,1.861818805928353,338,32058,1,338
339,5.388386428804896,-5.156096702798689,339,32058,0,339
340,-4.268429824161382,9.988986003727303,340,32058,0,340
341,-1.2466728491617651,8.86098851163646,341,32058,1,341
342,-1.496356761808343,2.3846890503977463,342,32058,1,342
343,-1.965517326085644,-2.423601808492492,343,32058,0,343
344,8.800685270119374,3.0848249827165635,344,32058,0,344
345,-1.2669761578156766,5.099814474890426,345,32058,0,345
346,9.00496050172939,-4.657132780858085,346,32058,0,346
347,-0.1363380224455017,1.164717647743963,347,32058,0,347
348,-6.847088635977084,-1.0926717327725797,348,32058,1,348
349,-9.48654910748711,-3.762829691510463,349,32058,0,349
350,3.72740518274329,-0.1898700229325385,350,32058,1,350
351,-4.760290272314989,-4.993542262246353,351,32058,0,351
352,-4.269220420255553,-0.8932756685962104,352,32058,1,352
353,5.526172027472844,3.976666170942579,353,32058,0,353
354,-1.9130603405108972,-2.5442760758962475,354,32058,1,354
355,-1.345211397615376,-4.884805872339251,355,32058,0,355
356,-8.218551177981873,0.889675605797942,356,32058,1,356
357,-0.283100920197139,4.360698683262793,357,32058,0,357
358,-9.04660837652132,-2.1374266409820386,358,32058,0,358
359,-8.840976463016975,7.658604145572625,359,32058,0,359
360,5.069205612893864,5.878721736393471,360,32058,0,360
361,-7.164261850325628,-8.51800984761913,361,32058,0,361
362,0.8141327190114644,1.3470908350372195,362,32058,1,362
363,8.736701024742793,0.5583641727120003,363,32058,1,363
364,-1.3388604994387094,-6.079892844199188,364,32058,0,364
365,5.535666638029571,9.406587510595866,365,32058,0,365
366,-2.314905790155299,2.628384498049588,366,32058,0,366
367,7.330119666550463,7.512573987595459,367,32058,0,367
368,-7.737057507564094,7.507830201647767,368,32058,0,368
369,5.585034711088575,-3.837363171136168,369,32058,0,369
370,-7.005006665482574,-0.2616537260615921,370,32058,1,370
371,-8.330508785162804,1.903774574790555,371,32058,0,371
372,-8.273068450510191,7.8007010923927425,372,32058,0,372
373,2.219688666470533,-4.339851155067658,373,32058,0,373
374,6.5380149347308105,9.337148715001454,374,32058,0,374
375,-0.7769976557065483,-2.4346715049218943,375,32058,1,375
376,4.184067989074737,-3.277428344456177,376,32058,0,376
377,0.257260004737498,2.17475069971346,377,32058,1,377
378,-1.4609019362876694,-5.253970608276742,378,32058,0,378
379,-1.976566052430492,-8.883910362677316,379,32058,0,379
380,8.265885418103174,3.42351283422836,380,32058,0,380
381,-3.064184018226732,-1.275984310633305,381,32058,1,381
382,-3.8694424573117994,1.2066332509786566,382,32058,1,382
383,3.127521027694014,4.352565121728807,383,32058,1,383
384,0.8334509958771967,-5.930560773707622,384,32058,1,384
385,-3.287531151152283,-4.813143212163498,385,32058,1,385
386,1.4356842751714165,-2.5398841234463188,386,32058,1,386
387,9.914346832967386,8.427127881822578,387,32058,0,387
388,-9.133676986298909,-4.5724765209847895,388,32058,0,388
389,-5.908890922811012,9.57852100388828,389,32058,0,389
390,4.781684910483836,-4.909029146222634,390,32058,0,390
391,2.2112156723275067,1.0501934897934468,391,32058,1,391
392,-9.09322629417706,9.737330728393555,392,32058,0,392
393,1.8982824764638464,0.0698991907476695,393,32058,0,393
394,-9.961796220637456,-5.084738950062498,394,32058,0,394
395,0.7838807543593003,0.618477128372497,395,32058,1,395
396,1.6457279528336848,2.6590491480127803,396,32058,1,396
397,5.040855521874468,3.381470401312953,397,32058,0,397
398,0.7612715657667835,2.0340553409014657,398,32058,1,398
399,0.8427518468487794,-2.9045960243829105,399,32058,1,399
400,-6.861338839900681,-9.431461407721567,400,32058,0,400
401,3.487684632994153,-7.91807221268952,401,32058,0,401
402,2.421952346971798,-1.2403396722158142,402,32058,1,402
403,-2.4679706898357594,9.465900660559154,403,32058,0,403
404,4.356262298321095,-4.20273779743312,404,32058,0,404
405,5.7535368116745325,1.3710688074915094,405,32058,1,405
406,3.407674721829768,-0.3724700470904025,406,32058,1,406
407,0.6933587179230685,-3.9657868033962815,407,32058,1,407
408,-3.1086320467279176,0.9418014007456073,408,32058,1,408
409,-2.2008732472196453,-9.415230948045814,409,32058,1,409
410,-4.720006994037645,-8.068333333168212,410,32058,0,410
411,-9.265960768182811,-7.950367282917918,411,32058,0,411
412,7.576495570170692,-3.065605983036366,412,32058,0,412
413,1.5046231422606215,-0.7987866046673489,413,32058,1,413
414,-4.082464688530245,-6.629297167395176,414,32058,1,414
415,6.4736986690991,-0.0752152047220651,415,32058,0,415
416,-6.49537630479294,0.653929499300407,416,32058,1,416
417,-4.844515866767429,-2.6241420987410606,417,32058,0,417
418,-3.3922233373978834,-5.06237699085851,418,32058,1,418
419,6.773949627338126,-7.852577072070092,419,32058,0,419
420,8.182686182696372,6.882460508382973,420,32058,0,420
421,-1.2369862304953276,-0.466970258920945,421,32058,1,421
422,-8.509459952667717,-8.828794537777092,422,32058,0,422
423,3.557964400465304,-7.337954005104475,423,32058,0,423
424,3.6691959360547255,-3.766817012466719,424,32058,0,424
425,-7.977389514021946,9.30715815125098,425,32058,0,425
426,3.8492377196919314,0.6766341517853434,426,32058,0,426
427,-7.191930061893546,7.6363763858316815,427,32058,0,427
428,8.66441369089388,6.760984036456893,428,32058,0,428
429,5.029658292785841,3.290619227885214,429,32058,1,429
430,-7.7001187816508,2.890949765798068,430,32058,0,430
431,0.0126960713594108,-5.210267569882858,431,32058,0,431
432,6.733429098295428,6.0007078808668375,432,32058,0,432
433,-2.6414787348583406,2.585325113077481,433,32058,1,433
434,-4.556513901717711,4.409443281585437,434,32058,0,434
435,-4.843665266881471,-6.378895187816969,435,32058,0,435
436,-1.3480700595773527,2.013812100556008,436,32058,1,436
437,5.245968688569761,1.8862664109880851,437,32058,1,437
438,-2.40208920108355,2.47365643500455,438,32058,1,438
439,-6.712556115719961,-0.6526571648960058,439,32058,1,439
440,-5.393868673832378,-1.3463530868383256,440,32058,1,440
441,-6.573684710181393,-3.303796326323221,441,32058,0,441
442,7.243251788353568,-4.93405013070662,442,32058,0,442
443,-3.7471318180544593,1.7536019383213135,443,32058,1,443
444,-0.0977143252671997,-9.904998247444896,444,32058,0,444
445,4.073947618173543,2.6059019912741874,445,32058,1,445
446,1.817963399268196,6.378416405057752,446,32058,0,446
447,-6.164135349998466,6.785665827487431,447,32058,0,447
448,-4.935637297631623,4.306320378972455,448,32058,0,448
449,7.865451170183089,-6.7649721197880535,449,32058,0,449
450,5.99643740943732,-0.6521742977169236,450,32058,1,450
451,-0.6671428815051996,-3.250208989101335,451,32058,1,451
452,-9.31091945737551,2.9419935742539103,452,32058,0,452
453,-1.0651738057038092,1.191837981797498,453,32058,1,453
454,4.087100541317689,4.998852436578986,454,32058,0,454
455,7.638298961461757,2.8901842822055883,455,32058,0,455
456,-5.340132795041739,-5.431570302405746,456,32058,0,456
457,1.4265581942874732,5.911576684352491,457,32058,1,457
458,-7.206732237151852,4.733362899812564,458,32058,0,458
459,0.2168129232097868,-3.9326655827324952,459,32058,1,459
460,-7.524850713187805,-1.276287618239305,460,32058,1,460
461,-2.242748235034804,8.110512565687007,461,32058,0,461
462,4.782702815986497,4.012429318633632,462,32058,0,462
463,3.763395974644572,-1.2332413398004896,463,32058,1,463
464,3.517447210683887,3.978143952117655,464,32058,1,464
465,-6.622051308405316,4.542266713769989,465,32058,0,465
466,2.545403191192639,5.981564317506223,466,32058,0,466
467,-7.127677695810187,8.856634386206,467,32058,0,467
468,7.515977441465143,-4.59747414675636,468,32058,0,468
469,-4.77742104462237,-6.989071590683662,469,32058,0,469
470,9.340817863500805,5.01155677447378,470,32058,0,470
471,0.7512624561667742,-9.140026453563756,471,32058,0,471
472,-0.1494738997033344,7.582605439403427,472,32058,0,472
473,-4.689290408323618,-5.539527217031868,473,32058,0,473
474,8.301541685636536,9.588519486090592,474,32058,0,474
475,9.340090193444034,-3.581558572313128,475,32058,0,475
476,-2.9574609553055247,-1.565755910409797,476,32058,1,476
477,-4.859442447682394,7.955117258324556,477,32058,0,477
478,-1.2860785666612262,-2.813659514179947,478,32058,1,478
479,-4.562520499256612,-9.043192295321216,479,32058,0,479
480,9.467582946863123,-5.556061755801167,480,32058,0,480
481,-5.313683104864236,1.940966785028264,481,32058,0,481
482,-1.5705882310587764,7.162974632417971,482,32058,1,482
483,-6.091478474236743,4.415733419898594,483,32058,0,483
484,7.439773490730609,-6.30139309502421,484,32058,0,484
485,1.1889357903614783,9.6486833394266,485,32058,1,485
486,-5.369324050914948,-7.979324681324316,486,32058,0,486
487,-4.495727281214005,-7.318733559366,487,32058,0,487
